order_date,customer,grand_total
5-Nov-13,Sally Matthias,77
9-Feb-13,Justin Ritter,122
15-Nov-13,Tim Brockman,10
11-Mar-13,Caroline Jumper,177
16-Mar-13,Paul Lucas,84
10-Aug-13,Helen Andreada,645
14-Nov-13,Corinna Mitchell,2295
3-Dec-13,Keith Dawkins,203
14-Mar-13,Stewart Carmichael,2551
9-Sep-13,Anne Pryor,189
28-Nov-13,Chris McAfee,40
22-Nov-13,Justin Hirsh,195
11-Apr-13,Justin Ritter,9
7-Dec-13,Greg Guthrie,19
20-Sep-13,Chuck Clark,18
26-Jul-13,Sally Hughsby,941
9-Sep-13,Sanjit Engle,616
20-Apr-13,Jas O'Carroll,157
7-Oct-13,Jonathan Howell,29
3-Jan-13,Christine Abelman,377
23-Oct-13,Eric Barreto,40
16-Dec-13,Benjamin Patterson,15
26-Dec-13,Grace Kelly,2876
18-May-13,Luke Weiss,64
28-Oct-13,Pete Armstrong,67
15-Nov-13,Justin MacKendrick,36
24-Aug-13,Matt Abelman,80
11-Sep-13,Parhena Norris,66
3-Jun-13,Edward Hooks,93
13-Mar-13,Scot Wooten,20
26-Nov-13,Emily Phan,60
1-May-13,Ben Ferrer,23
19-Mar-13,Rose O'Brian,190
6-Sep-13,Michael Moore,1678
11-Mar-13,Bryan Davis,40
26-Sep-13,Adrian Barton,393
16-Aug-13,Max Engle,141
13-May-13,Vivian Mathis,129
16-Apr-13,Ross Baird,895
26-Sep-13,Steve Chapman,774
26-Sep-13,Dan Lawera,1059
7-Nov-13,Lindsay Shagiari,320
2-Jul-13,Stephanie Ulpright,136
22-Aug-13,Scot Coram,3339
9-Oct-13,Bart Watters,52
27-Nov-13,Carol Triggs,495
16-Dec-13,Mike Pelletier,651
27-Aug-13,Dan Reichenbach,283
21-Nov-13,David Wiener,448
5-Aug-13,Ralph Arnett,4
3-Jun-13,Karen Carlisle,65
16-Sep-13,Rob Beeghly,70
12-Mar-13,Mick Brown,244
10-Oct-13,Sibella Parks,352
24-Sep-13,Kelly Lampkin,538
28-Dec-13,Eugene Moren,20
10-Dec-13,Rob Williams,44
11-Jul-13,Logan Haushalter,492
6-Nov-13,Emily Phan,2008
30-Nov-13,Nick Crebassa,58
30-Jul-13,Pierre Wener,2
30-Oct-13,Logan Haushalter,12
16-Apr-13,Muhammed Yedwab,42
23-Nov-13,Jeremy Ellison,60
12-Dec-13,Cynthia Arntzen,7
18-Apr-13,Sean Wendt,29
22-Mar-13,Kean Takahito,545
17-Sep-13,Becky Castell,13
25-Sep-13,Pete Kriz,155
29-Sep-13,Muhammed MacIntyre,99
1-Dec-13,Dean Braden,36
6-Jun-13,Joni Sundaresam,132
30-Dec-13,Marc Harrigan,63
12-Dec-13,Fred McMath,664
22-Jan-13,Carlos Meador,530
11-Nov-13,Seth Vernon,31
8-Jan-13,Vivek Sundaresam,187
8-Mar-13,Ed Braxton,21
19-Nov-13,Karen Carlisle,1320
18-Jul-13,Dennis Kane,656
21-Feb-13,Lindsay Castell,471
8-Nov-13,Cindy Chapman,15
22-May-13,Logan Haushalter,121
10-Jun-13,Greg Matthias,177
5-Oct-13,Daniel Raglin,5549
9-Mar-13,Stephanie Phelps,221
1-Feb-13,Cyma Kinney,56
14-Aug-13,Carol Triggs,244
31-Aug-13,Patrick O'Brill,1270
23-Aug-13,Tony Chapman,98
1-Nov-13,Frank Olsen,32
24-Jun-13,Maureen Gnade,835
22-Feb-13,Tracy Zic,493
11-Dec-13,Mark Hamilton,1425
2-Mar-13,Karen Daniels,6126
10-May-13,Cynthia Voltz,1014
29-Aug-13,Chad Sievert,124
15-Nov-13,Ryan Crowe,90
29-Oct-13,Suzanne McNair,18
13-Aug-13,Deborah Brumfield,37
11-Nov-13,Maxwell Schwartz,280
22-Aug-13,Rick Bensley,815
16-May-13,Steve Nguyen,612
28-Aug-13,Sung Shariari,115
27-Sep-13,Sally Hughsby,425
7-May-13,Brad Eason,54
25-Sep-13,Edward Becker,63
4-Sep-13,Herbert Flentye,431
6-May-13,Zuschuss Donatelli,17
6-Sep-13,Anthony Rawles,348
23-Aug-13,Dorothy Dickinson,4
12-Dec-13,Lena Radford,85
15-May-13,Michael Kennedy,191
18-Sep-13,Chuck Clark,12
27-Sep-13,Shahid Collister,16
2-Dec-13,Carl Ludwig,17
7-Apr-13,Valerie Mitchum,1295
26-Apr-13,John Lucas,108
11-Oct-13,Erica Bern,25
18-May-13,Roy Phan,30
4-Dec-13,Emily Grady,1165
12-Dec-13,Steve Chapman,74
1-Apr-13,Carlos Soltero,313
2-Mar-13,Odella Nelson,160
26-Jun-13,Theresa Swint,714
6-Sep-13,Pete Takahito,93
18-Sep-13,Patrick O'Donnell,207
20-May-13,Roy Phan,21
27-Dec-13,Frank Preis,34
7-Nov-13,Kelly Lampkin,368
24-Jun-13,Sally Matthias,26
15-Mar-13,Henia Zydlo,22
3-Dec-13,Jamie Frazer,505
7-Mar-13,Julia Barnett,502
22-Jan-13,Toby Braunhardt,26
23-Sep-13,Ann Steele,13
2-Dec-13,Laurel Beltran,1216
7-Jun-13,Ross Baird,122
20-Sep-13,Eugene Hildebrand,704
14-Aug-13,Hunter Glantz,89
21-Mar-13,Zuschuss Carroll,133
18-Aug-13,Neoma Murray,16
7-Oct-13,Laurel Beltran,802
23-Sep-13,Ryan Crowe,134
21-Dec-13,Matt Collins,34
27-Sep-13,Natalie Fritzler,756
27-Nov-13,Eric Hoffmann,79
27-Nov-13,Pete Armstrong,4
2-Jul-13,Nick Zandusky,2
27-Jun-13,Alejandro Ballentine,14
10-May-13,Ricardo Sperren,32
18-Apr-13,Charles Sheldon,79
19-Oct-13,Emily Phan,308
2-Apr-13,Muhammed Yedwab,13
24-Aug-13,Mick Hernandez,1416
20-Apr-13,Gary Mitchum,625
4-Dec-13,Caroline Jumper,413
10-Dec-13,Damala Kotsonis,83
9-Oct-13,Joel Eaton,62
14-Nov-13,Laurel Beltran,3
27-Mar-13,Dean Braden,188
28-Dec-13,Brooke Gillingham,845
15-Feb-13,Patrick Gardner,407
30-Dec-13,Phillip Flathmann,11
19-Jun-13,Bobby Trafton,77
27-Aug-13,Shirley Schmidt,48
25-Nov-13,Sung Pak,2905
25-Mar-13,Dan Reichenbach,403
12-Nov-13,Alejandro Savely,2679
17-Apr-13,Arthur Prichep,13
4-Jan-13,Erica Bern,960
23-Nov-13,Cathy Armstrong,134
6-Nov-13,Michelle Arnett,196
23-Jan-13,Claudia Bergmann,1672
30-Jan-13,Tim Brockman,484
21-Jan-13,Tamara Dahlen,1167
7-Jun-13,Clytie Kelty,679
16-Jul-13,Mark Cousins,336
21-Feb-13,Benjamin Venier,405
25-Dec-13,Ross Baird,824
7-Dec-13,Greg Tran,1169
13-Dec-13,Erin Creighton,299
20-May-14,Roland Schwarz,889
10-Jul-14,Tamara Dahlen,1
20-Aug-14,Denny Ordway,103
12-Apr-14,Jack Lebron,44
8-Apr-14,Christopher Schild,1736
4-Nov-14,Peter B?hler,41
17-Mar-14,Valerie Mitchum,713
24-Jul-14,Maribeth Yedwab,63
7-Jul-14,Patrick O'Brill,122
7-Feb-14,Sibella Parks,274
22-Aug-14,Pete Kriz,4338
20-Jun-14,Zuschuss Carroll,149
30-Dec-14,Michael Chen,6
1-Jul-14,Sheri Gordon,1045
14-Nov-14,Cassandra Brandow,240
23-Sep-14,David Wiener,27
6-Oct-14,Phillina Ober,237
10-Dec-14,Lena Hernandez,144
14-Aug-14,Jay Kimmel,207
8-Sep-14,Anna Gayman,13
28-Jan-14,Toby Gnade,138
9-May-14,Michelle Moray,81
16-Jan-14,Tim Brockman,148
20-Mar-14,Catherine Glotzbach,29
18-Jul-14,Bill Eplett,409
24-Oct-14,Darrin Martin,838
26-Aug-14,Joe Elijah,26
1-Jan-14,Duane Benoit,157
27-Jan-14,Bradley Drucker,3003
4-Nov-14,Clay Rozendal,1873
15-Jan-14,Tracy Poddar,338
27-Sep-14,Ruben Ausman,1065
23-Jul-14,Eric Barreto,526
9-Jun-14,Ben Wallace,12
10-Jun-14,Meg O'Connel,169
27-Dec-14,Patrick O'Brill,45
13-May-14,Julie Prescott,10
6-Nov-14,Troy Staebel,246
5-Dec-14,Theone Pippenger,552
1-May-14,Neoma Murray,6
17-Nov-14,Chris Cortes,355
9-Jun-14,Frank Olsen,197
20-Nov-14,Jennifer Halladay,60
3-Dec-14,Adam Shillingsburg,35
23-Sep-14,Sally Hughsby,25
1-May-14,Mick Hernandez,226
21-Jul-14,Anthony Rawles,361
20-May-14,Patrick Jones,38
22-Aug-14,Patrick Ryan,1520
9-Jun-14,Maureen Gastineau,1515
7-Nov-14,Roger Barcio,6
13-Sep-14,John Murray,166
26-Nov-14,Brendan Sweed,702
11-Dec-14,William Brown,91
29-Nov-14,Ross Baird,3630
16-May-14,Jason Fortune-,304
27-Oct-14,Jamie Frazer,167
4-Nov-14,Eva Jacobs,44
21-Nov-14,Kelly Andreada,284
4-Jul-14,Sam Zeldin,279
21-Aug-14,Gene McClure,239
18-Aug-14,Edward Hooks,1358
6-Nov-14,Ruben Ausman,160
23-Oct-14,Paul Stevenson,36
3-Dec-14,Bill Stewart,1916
29-May-14,Jonathan Howell,54
2-Jun-14,Barry Blumstein,17
1-Jul-14,Thomas Thornton,205
30-Jul-14,Giulietta Weimer,91
15-Dec-14,Lena Creighton,975
4-Jan-14,Delfina Latchford,39
21-Aug-14,Tonja Turnell,36
17-Nov-14,Mick Hernandez,52
21-Oct-14,Muhammed Yedwab,30
30-Jul-14,Vivek Gonzalez,116
10-Oct-14,Xylona Preis,35
3-Nov-14,Cindy Stewart,168
12-Nov-14,Patrick Gardner,35
18-Nov-14,Trudy Brown,44
16-Sep-14,Rick Duston,959
13-Nov-14,Nat Gilpin,371
18-Dec-14,Logan Currie,66
28-May-14,James Galang,815
10-Oct-14,Cyma Kinney,719
22-Oct-14,Natalie DeCherney,9
5-Sep-14,Doug O'Connell,108
26-Mar-14,Christina VanderZanden,1069
16-Aug-14,Dionis Lloyd,1802
10-Dec-14,Ken Brennan,38
10-Sep-14,Stefania Perrino,2457
15-Nov-14,Arthur Wiediger,15
12-Feb-14,Don Jones,21
29-May-14,Tiffany House,110
17-Nov-14,Charlotte Melton,120
13-Aug-14,Brenda Bowman,2017
7-Mar-14,Ben Ferrer,15
7-Nov-14,Liz Carlisle,31
19-Mar-14,Carol Darley,296
14-Nov-14,Christopher Schild,230
5-Mar-14,Tonja Turnell,115
1-Dec-14,Max Ludwig,664
31-Mar-14,Tom Boeckenhauer,171
20-Oct-14,Tracy Hopkins,1633
12-Jun-14,Becky Castell,669
20-May-14,John Castell,196
21-Jan-14,Jeremy Farry,4
1-Oct-14,Barbara Fisher,21
27-Mar-14,Gary McGarr,378
4-Sep-14,Emily Phan,43
5-Nov-14,Henry Goldwyn,265
8-Dec-14,Henry Goldwyn,1890
22-Jul-14,Cari Schnelling,17
3-Apr-14,Jamie Frazer,25
24-Dec-14,Gary Zandusky,13
22-Jul-14,Gene McClure,124
8-Jan-14,Jamie Frazer,333
7-Jul-14,Fred Hopkins,19
9-Sep-14,Barry Franz?sisch,664
26-Jun-14,Anne McFarland,871
14-Nov-14,Maria Etezadi,9
9-Sep-14,Michelle Moray,766
12-Dec-14,Nona Balk,7
24-Sep-14,Lena Cacioppo,134
29-Sep-14,Darrin Sayre,535
13-Nov-14,Emily Phan,12
6-Dec-14,Carlos Soltero,51
15-Apr-14,Dorothy Wardle,198
30-Jun-14,Fred Chung,5
4-Jul-14,Chuck Sachs,312
20-Jan-14,Raymond Messe,637
30-Jan-14,Clytie Kelty,12
22-Jul-14,Tamara Willingham,6
25-Nov-14,Maribeth Yedwab,77
3-May-14,Elizabeth Moffitt,160
11-Nov-14,Michael Chen,430
25-Apr-14,Linda Southworth,70
16-Jul-14,Ricardo Sperren,1066
18-Apr-14,Brendan Murry,195
18-Mar-14,Ann Steele,5
8-Sep-14,Jasper Cacioppo,48
4-Jul-14,Frank Merwin,283
1-Oct-14,Sample Company A,12
8-Sep-14,Phillip Flathmann,563
30-Jul-14,Roland Fjeld,936
11-Jun-14,Carl Ludwig,40
7-Jun-14,Gary Hansen,31
9-Dec-14,Max Jones,97
24-Apr-14,Parhena Norris,513
24-Sep-14,Arthur Prichep,229
17-Jun-14,Michael Kennedy,6
13-Nov-14,Don Jones,62
28-May-14,Dianna Wilson,598
23-Aug-14,Dean percer,315
19-Nov-14,Christina DeMoss,410
25-Sep-14,Karen Ferguson,148
10-Dec-14,Roger Demir,11
12-Mar-14,Paul Van Hugh,91
7-May-14,Dorothy Badders,1407
26-Nov-14,Bradley Drucker,370
15-May-14,Anthony Jacobs,482
23-Jun-14,Dan Campbell,38
28-Aug-14,Allen Rosenblatt,1488
26-Feb-14,Scot Wooten,429
25-Jul-14,Harold Ryan,2400
1-Sep-14,Rob Lucas,230
2-Sep-14,Christine Kargatis,8
11-Dec-14,Justin Ellison,15
21-Jun-14,Paul Gonzalez,536
8-Dec-14,Debra Catini,82
15-Nov-14,Xylona Preis,213
13-Nov-14,Jim Epp,14
9-Apr-14,Nicole Hansen,581
1-May-14,Alan Dominguez,164
7-Oct-14,Cyra Reiten,682
20-Nov-14,Linda Cazamias,305
17-Apr-14,Jesus Ocampo,41
28-Aug-14,Mathew Reese,449
2-Oct-14,Tanja Norvell,105
12-May-14,Todd Sumrall,210
29-Sep-14,Charles McCrossin,2
20-Nov-14,Art Ferguson,233
24-Mar-14,Erin Creighton,26
14-Nov-14,Ken Lonsdale,22
11-Dec-14,Ben Peterman,392
30-Sep-14,Sonia Cooley,99
12-Mar-14,Marc Harrigan,987
27-Mar-14,Heather Kirkland,2738
16-Apr-14,Shirley Daniels,21
10-Nov-14,Joel Eaton,47
6-May-14,Darren Koutras,23
12-Sep-14,Jennifer Ferguson,1820
19-Jul-14,Maris LaWare,1299
12-Apr-14,Sample Company A,11
4-Aug-14,George Ashbrook,100
21-Mar-14,Roger Demir,300
1-May-14,Tony Chapman,43
10-Dec-14,Christine Abelman,95
3-Nov-14,Greg Guthrie,54
22-Apr-14,Resi P?lking,6
10-Sep-14,Matt Connell,160
21-Oct-14,Justin Ellison,25
10-Jun-14,Anna Gayman,49
22-Sep-14,Dan Lawera,12
14-Mar-14,Meg Tillman,300
3-Dec-14,Joy Smith,303
5-Sep-14,Aaron Smayling,88
26-Dec-14,Susan Vittorini,484
29-Mar-14,Dave Hallsten,1436
29-Jan-14,Giulietta Baptist,280
20-May-14,Sue Ann Reed,133
7-Oct-14,Nick Zandusky,308
2-Jul-14,Karen Ferguson,640
13-Jan-14,David Bremer,761
1-Dec-14,Parhena Norris,72
14-Oct-14,Alan Hwang,349
20-Sep-14,Jessica Myrick,32
7-Dec-14,Brad Norvell,11
4-Dec-14,Matt Collins,98
8-Sep-14,Joseph Airdo,162
23-May-14,Laurel Elliston,206
1-May-14,Jeremy Farry,10
23-May-14,Rob Lucas,50
25-Jun-14,Matthew Clasen,193
12-Jun-14,Dianna Vittorini,123
22-Apr-14,Shirley Jackson,97
20-Nov-14,Jonathan Howell,219
7-Jul-14,Angele Hood,239
16-May-14,Joy Daniels,68
17-Jul-14,Natalie Fritzler,242
12-Sep-14,Cassandra Brandow,68
4-Sep-14,Joe Kamberova,240
14-Nov-14,Toby Carlisle,2
7-Nov-14,Frank Merwin,190
31-Mar-14,Becky Pak,6
15-May-14,Darren Powers,88
9-Jun-14,Dorris liebe,2
11-Nov-14,Ann Blume,1475
18-Nov-14,Christopher Conant,227
8-Aug-14,Jay Kimmel,174
5-Nov-14,James Lanier,10
17-Apr-14,Natalie DeCherney,61
17-Jul-14,Sandra Flanagan,71
15-Sep-14,Joy Bell-,57
17-Nov-14,Christy Brittain,147
13-May-14,Alyssa Crouse,162
22-Jul-14,Sarah Foster,98
13-Jan-14,Dianna Arnett,78
30-Dec-14,Katherine Hughes,1815
19-Nov-14,Jane Waco,39
1-Apr-14,Daniel Byrd,733
10-Sep-14,Joy Bell-,17
1-Apr-14,Henry Goldwyn,30
22-Jul-14,Sean Wendt,467
12-Dec-14,Arianne Irving,64
12-Sep-14,Cindy Chapman,524
21-Nov-14,Brian Thompson,82
15-Jul-14,John Lee,2611
29-Dec-14,Pamela Coakley,1
7-May-14,Jeremy Farry,192
28-Aug-14,Stefania Perrino,3
3-Oct-14,Dean percer,2438
24-Dec-14,Monica Federle,1153
18-Feb-14,Lauren Leatherbury,29
16-Sep-14,Erica Smith,2912
3-Sep-14,Janet Lee,255
3-Nov-14,Nancy Lomonaco,1159
30-Apr-14,Filia McAdams,1048
3-Feb-14,Dorothy Wardle,160
14-Nov-14,Sean Braxton,725
19-Jul-14,Seth Vernon,808
1-Dec-14,Trudy Brown,1079
1-Aug-14,Luke Schmidt,173
1-Jan-14,Emily Phan,71
29-Jan-14,Craig Leslie,450
4-Jul-14,Michael Oakman,24
21-Apr-14,Brad Eason,980
5-Sep-14,Vivian Mathis,15
29-Mar-14,Cyma Kinney,69
21-May-14,Rick Duston,1196
27-Jul-14,George Zrebassa,2012
14-Jan-14,Cathy Prescott,4619
9-Dec-14,Emily Grady,216
10-Dec-14,John Lee,1828
5-Nov-14,Grant Thornton,8167
9-Oct-14,Gary McGarr,146
8-Jan-14,Thais Sissman,3
4-Nov-14,Jack O'Briant,18
24-Jul-14,Lena Hernandez,171
8-Sep-14,Allen Armold,57
29-Aug-14,Matthew Grinstein,113
8-Jul-14,Rob Lucas,1345
