,Date,Name,Fare
3948,18-Jun-14,Katherine Ducich,51
3949,9-Apr-14,Denise Monton,2747
3950,5-Apr-14,Anne McFarland,384
3951,18-Sep-14,Meg O'Connel,830
3952,14-Mar-14,Stephanie Ulpright,1359
3953,8-Dec-14,Shahid Hopkins,128
3954,3-Sep-14,Ann Chong,2256
3955,9-Sep-14,Dorothy Badders,9
3956,11-Jun-14,Bill Donatelli,116
3957,5-Jun-14,Carol Triggs,9
3958,18-Nov-14,Katharine Harms,24
3959,13-Aug-14,Justin MacKendrick,598
3960,10-Nov-14,Jennifer Braxton,216
3961,8-Aug-14,Cindy Chapman,64
3962,23-Sep-14,Joseph Airdo,4749
3963,17-Oct-14,Bobby Odegard,125
3964,5-Jun-14,Lindsay Williams,104
3965,12-Nov-14,Brenda Bowman,1158
3966,30-Dec-14,Ken Brennan,210
3967,21-Oct-14,Matt Abelman,46
3968,20-Dec-14,Amy Cox,1666
3969,19-Dec-14,Tonja Turnell,6
3970,21-Oct-14,Ivan Gibson,199
3971,20-Nov-14,Aimee Bixby,139
3972,3-Jun-14,Cari Schnelling,25
3973,5-Jun-14,Michelle Lonsdale,6
3974,11-Dec-14,Brian Thompson,19
3975,17-Oct-14,Victoria Pisteka,1894
3976,25-Jun-14,Kean Thornton,3
3977,5-Nov-14,Katherine Murray,4
3978,18-Feb-14,Cyra Reiten,703
3979,14-Nov-14,Ken Brennan,630
3980,26-Apr-14,Rob Lucas,345
3981,17-Oct-14,Gary Hansen,600
3982,13-Mar-14,Ken Black,70
3983,8-Jan-14,Bart Watters,3060
3984,20-Oct-14,Rick Duston,17
3985,19-May-14,Todd Boyes,525
3986,28-Nov-14,Justin Ritter,656
3987,10-Nov-14,Matt Collister,164
3988,15-Apr-14,Craig Leslie,9
3989,10-Nov-14,Peter McVee,691
3990,8-May-14,Adam Bellavance,80
3991,26-Aug-14,Seth Vernon,131
3992,1-Sep-14,Jeremy Farry,19
3993,11-Sep-14,Shahid Shariari,3
3994,29-Sep-14,Sung Pak,10
3995,5-Dec-14,Larry Tron,74
3996,27-Apr-14,Larry Blacks,2
3997,19-Mar-14,Edward Nazzal,24
3998,19-Nov-14,Russell D'Ascenzo,183
3999,25-Sep-14,Bart Pistole,830
4000,1-Jan-14,Kelly Lampkin,163
4001,14-Nov-14,Alan Dominguez,164
4002,22-Jan-14,Penelope Sewall,384
4003,28-May-14,Eric Hoffmann,26
4004,13-Nov-14,David Bremer,11
4005,17-Nov-14,Bill Stewart,1126
4006,29-Oct-14,Sue Ann Reed,22
4007,6-May-14,Yana Sorensen,35
4008,20-Sep-14,Frank Gastineau,5
4009,3-Dec-14,Juliana Krohn,2480
4010,12-Aug-14,Daniel Raglin,478
4011,30-Jan-14,Tamara Manning,136
4012,16-Jan-14,Tonja Turnell,21
4013,29-Apr-14,Matt Connell,15
4014,30-Oct-14,George Bell,47
4015,10-Nov-14,Parhena Norris,97
4016,6-Mar-14,Claudia Bergmann,839
4017,23-Sep-14,Joel Eaton,727
4018,4-Sep-14,Katrina Bavinger,698
4019,26-May-14,Mick Hernandez,30
4020,1-Aug-14,Erin Creighton,94
4021,4-Nov-14,Beth Fritzler,361
4022,17-Mar-14,Susan Pistek,315
4023,7-Aug-14,Seth Vernon,161
4024,3-Feb-14,John Lee,272
4025,29-May-14,Alice McCarthy,130
4026,27-Jun-14,Chris Cortes,904
4027,26-Nov-14,Edward Becker,74
4028,26-Dec-14,Ralph Arnett,192
4029,4-Sep-14,Arthur Gainer,108
4030,17-Dec-14,Rick Bensley,172
4031,7-Apr-14,Charles Sheldon,8
4032,14-May-14,Carl Weiss,300
4033,11-Nov-14,Edward Becker,342
4034,15-May-14,Greg Tran,1078
4035,21-Jan-14,Thea Hendricks,161
4036,4-Sep-14,Aleksandra Gannaway,6
4037,16-Apr-14,Bart Pistole,16
4038,24-Jan-14,Harold Pawlan,101
4039,28-Aug-14,Dan Reichenbach,2972
4040,23-Sep-14,Peter B?hler,31
4041,11-Apr-14,Sanjit Jacobs,15
4042,12-Jul-14,Karen Bern,1456
4043,27-Mar-14,Evan Minnotte,57
4044,19-Mar-14,Thomas Thornton,538
4045,11-Nov-14,Thomas Brumley,8
4046,27-Oct-14,Olvera Toch,608
4047,25-Nov-14,Patrick Ryan,8
4048,14-Mar-14,Frank Hawley,8
4049,26-Sep-14,Carol Triggs,278
4050,12-Dec-14,Ralph Ritter,609
4051,26-Sep-14,Raymond Buch,131
4052,10-Oct-14,Evan Bailliet,11
4053,2-Aug-14,Aaron Smayling,1476
4054,19-Jun-14,Neil Knudson,74
4055,23-Sep-14,Logan Currie,1083
4056,26-Dec-14,Giulietta Dortch,4
4057,20-Nov-14,Adrian Shami,55
4058,19-Aug-14,Charles McCrossin,23
4059,5-May-14,Lindsay Williams,502
4060,1-Jul-14,Gary Hansen,1585
4061,16-Sep-14,Meg O'Connel,36
4062,19-Aug-14,Pauline Johnson,10
4063,28-Aug-14,Sarah Foster,121
4064,10-Oct-14,Maria Bertelson,321
4065,2-Dec-14,Craig Carreira,259
4066,14-Oct-14,Troy Staebel,171
4067,8-Nov-14,Erin Creighton,38
4068,4-May-14,Mike Kennedy,49
4069,17-Feb-14,Joy Smith,705
4070,8-Aug-14,Fred McMath,80
4071,25-Sep-14,Anna Gayman,79
4072,22-Dec-14,Bradley Nguyen,13
4073,26-Dec-14,Joni Wasserman,400
4074,27-Jun-14,Steven Cartwright,240
4075,4-Aug-14,Ted Butterfield,17
4076,18-Nov-14,Ruben Ausman,286
4077,25-Dec-14,Dave Poirier,21
4078,8-Sep-14,Dean percer,8
4079,5-Oct-14,Paul Stevenson,20
4080,29-Dec-14,Lori Olson,126
4081,11-Nov-14,Nick Crebassa,26
4082,3-Mar-14,Maribeth Yedwab,677
4083,29-Dec-14,Kristen Hastings,726
4084,19-Dec-14,Aaron Hawkins,19
4085,25-Nov-14,John Lee,224
4086,24-May-14,Ken Lonsdale,70
4087,3-Nov-14,Ken Heidel,24
4088,27-Jan-14,Claire Gute,18
4089,1-Jul-14,Neil Ducich,1085
4090,13-Nov-14,Lindsay Shagiari,256
4091,31-Jan-14,Michael Moore,129
4092,13-Nov-14,Christine Sundaresam,47
4093,16-Jul-14,Michelle Moray,729
4094,19-Feb-14,Cynthia Voltz,287
4095,19-Sep-14,Saphhira Shifley,998
4096,16-Oct-14,Ricardo Sperren,13
4097,29-Dec-14,Jennifer Ferguson,135
4098,3-Dec-14,Michael Kennedy,48
4099,12-Jul-14,Katherine Nockton,9
4100,16-Sep-14,Doug O'Connell,295
4101,27-Nov-14,Adam Hart,13
4102,12-Dec-14,Dennis Kane,1
4103,22-Sep-14,Brendan Murry,16
4104,14-Nov-14,Michael Nguyen,729
4105,18-Jun-14,Steven Roelle,3506
4106,4-Aug-14,Charlotte Melton,183
4107,21-Mar-14,Helen Wasserman,266
4108,18-Oct-14,Saphhira Shifley,63
4109,18-Nov-14,Christine Sundaresam,35
4110,3-Dec-14,Barry Gonzalez,33
4111,23-Jun-14,Paul Lucas,50
4112,22-Dec-14,Dean Braden,518
4113,8-Apr-14,Hallie Redmond,235
4114,18-Aug-14,Rick Wilson,3398
4115,12-Apr-14,Luke Weiss,242
4116,16-Jul-14,Magdelene Morse,337
4117,25-Mar-14,Harold Ryan,725
4118,22-Apr-14,Joni Wasserman,174
4119,14-Mar-14,Karen Ferguson,315
4120,23-Sep-14,Jim Epp,438
4121,20-Feb-14,Max Engle,11
4122,25-Nov-14,Todd Sumrall,983
4123,20-Mar-14,Vivek Grady,9
4124,17-May-14,John Murray,221
4125,21-May-14,Chuck Clark,868
4126,18-Nov-14,Hunter Lopez,10500
4127,13-Nov-14,Dennis Kane,221
4128,21-Apr-14,Sanjit Jacobs,44
4129,19-Sep-14,Tony Sayre,111
4130,12-Sep-14,Ken Heidel,163
4131,24-Nov-14,Alan Hwang,196
4132,2-Dec-14,Sean O'Donnell,184
4133,25-Apr-14,Michael Granlund,2
4134,24-May-14,Vivek Sundaresam,171
4135,24-Nov-14,Dan Campbell,4
4136,11-Jun-14,Linda Cazamias,8
4137,22-Oct-14,Damala Kotsonis,512
4138,25-Mar-14,Brian Moss,248
4139,11-Dec-14,Ben Peterman,86
4140,3-Nov-14,Nora Paige,96
4141,23-Sep-14,Erica Hernandez,270
4142,3-Dec-14,Kunst Miller,1271
4143,14-Aug-14,Keith Dawkins,18
4144,26-Jul-14,Evan Minnotte,298
4145,4-Sep-14,Muhammed Yedwab,110
4146,7-Mar-14,Frank Carlisle,529
4147,6-Oct-14,Mike Pelletier,122
4148,7-May-14,Toby Carlisle,59
4149,4-Feb-14,Matt Collins,291
4150,16-Jan-14,Robert Waldorf,1959
4151,19-Nov-14,Art Ferguson,47
4152,22-May-14,John Grady,538
4153,31-Jul-14,John Lee,357
4154,7-Nov-14,Jill Fjeld,831
4155,12-Nov-14,Jeremy Lonsdale,26
4156,25-Apr-14,Christine Phan,114
4157,4-Jul-14,Jim Kriz,4151
4158,6-Mar-14,Julia Dunbar,376
4159,7-Aug-14,Shahid Hopkins,70
4160,3-Nov-14,Joy Bell-,19
4161,7-Mar-14,Roland Murray,98
4162,28-Apr-14,Arthur Prichep,184
4163,12-Dec-14,Darrin Van Huff,874
4164,4-Aug-14,Bruce Degenhardt,176
4165,10-Sep-14,Damala Kotsonis,42
4166,25-Nov-14,Kelly Andreada,519
4167,13-Oct-14,Michelle Lonsdale,675
4168,30-May-14,Henia Zydlo,65
4169,15-Oct-14,Joni Wasserman,9
4170,20-Nov-14,Justin Deggeller,2521
4171,5-May-14,Shahid Hopkins,2
4172,2-Aug-14,Eric Murdock,187
4173,3-Nov-14,Barry Gonzalez,6
4174,11-Jul-14,Beth Fritzler,42
4175,23-Apr-14,Meg O'Connel,254
4176,4-Jul-14,Maria Bertelson,129
4177,15-Aug-14,Nora Preis,22
4178,22-Mar-14,Robert Waldorf,283
4179,3-Sep-14,Marc Harrigan,703
4180,13-Oct-14,Sung Pak,40
4181,10-Apr-14,Noah Childs,103
4182,25-Dec-14,Ann Chong,38
4183,10-Sep-14,Logan Currie,92
4184,5-Feb-14,Jay Fein,33
4185,13-Oct-14,Christina Anderson,10
4186,16-Jun-14,Dean percer,147
4187,26-Jul-14,Raymond Buch,20
4188,22-Sep-14,Emily Burns,2
4189,15-Dec-14,Mike Pelletier,135
4190,25-Nov-14,Mark Van Huff,437
4191,16-Jun-14,Clay Cheatham,48
4192,26-Sep-14,Luke Schmidt,40
4193,25-Dec-14,Hunter Glantz,286
4194,20-Jun-14,Jim Sink,141
4195,10-Mar-11,Scott Williamson,22
4196,14-Sep-11,Jennifer Braxton,73
4197,9-May-11,Patrick Gardner,236
4198,13-Dec-11,Ellis Ballard,94
4199,11-Apr-11,Jay Kimmel,737
4200,11-Mar-11,Richard Bierner,8
4201,14-Jul-11,Arthur Wiediger,68
4202,31-Mar-11,Dorothy Dickinson,88
4203,10-Oct-11,Richard Bierner,120
4204,30-Mar-11,Susan Gilcrest,11
4205,23-May-11,Andrew Roberts,80
4206,2-Aug-11,Nick Zandusky,886
4207,27-Dec-11,Jeremy Farry,243
4208,19-Sep-11,Sean Braxton,5580
4209,21-Mar-11,Thomas Seio,16
4210,19-May-11,John Huston,57
4211,25-Nov-11,Sanjit Engle,51
4212,20-Dec-11,Keith Herrera,31
4213,8-Jun-11,Katrina Edelman,170
4214,16-Oct-11,Lynn Smith,194
4215,13-Feb-11,Sanjit Chand,130
4216,26-Dec-11,Christina Anderson,9
4217,29-Nov-11,Philip Brown,25
4218,22-Nov-11,Tony Chapman,10
4219,23-Apr-11,Theresa Swint,3
4220,23-Aug-11,Corey Roper,19
4221,6-Dec-11,Ryan Crowe,329
4222,25-Sep-11,Michelle Tran,340
4223,20-Jun-11,Corey-Lock,475
4224,10-Dec-11,Sally Hughsby,456
4225,30-Mar-11,Nat Carroll,129
4226,20-May-11,Randy Ferguson,212
4227,5-Nov-11,Barry Gonzalez,150
4228,30-Dec-11,Alex Russell,776
4229,9-Sep-11,Daniel Lacy,1300
4230,26-Aug-11,Paul Prost,159
4231,8-Sep-11,Lisa Hazard,51
4232,27-May-11,Laurel Elliston,17
4233,21-Jun-11,Naresj Patel,426
4234,28-Jan-11,Ed Jacobs,427
4235,17-Sep-11,Kean Takahito,53
4236,28-Mar-11,Mike Pelletier,331
4237,2-Dec-11,Michael Dominguez,115
4238,5-Aug-11,Ricardo Sperren,1217
4239,6-Apr-11,Shirley Daniels,282
4240,8-Apr-11,Ruben Ausman,1216
4241,12-Sep-11,Tom Ashbrook,788
4242,23-Jul-11,Arthur Gainer,1520
4243,28-Nov-11,Matthew Clasen,64
4244,3-Sep-11,Mathew Reese,8
4245,31-Oct-11,Nancy Lomonaco,74
4246,15-Apr-11,Paul Stevenson,295
4247,30-Jun-11,Cari Schnelling,9
4248,11-Apr-11,Sanjit Engle,10
4249,15-Oct-11,Anna Chung,191
4250,12-Dec-11,Craig Yedwab,210
4251,19-Nov-11,Georgia Rosenberg,1271
4252,14-Dec-11,Sung Shariari,403
4253,3-Nov-11,Stephanie Phelps,90
4254,14-Mar-11,Christine Kargatis,1140
4255,8-Nov-11,Emily Burns,334
4256,11-Oct-11,Jill Fjeld,483
4257,14-Sep-11,Scott Cohen,31
4258,3-Mar-11,Jill Stevenson,362
4259,4-Apr-11,Mary Zewe,7
4260,22-Mar-11,Vivian Mathis,16
4261,23-Jun-11,Denise Leinenbach,23
4262,25-May-11,Janet Lee,105
4263,18-Mar-11,Sample Company A,3247
4264,9-Sep-11,Nicole Fjeld,91
4265,7-Mar-11,Nora Pelletier,108
4266,1-Oct-11,Neil Franz?sisch,5
4267,27-Sep-11,Thea Hendricks,686
4268,31-Dec-11,James Lanier,476
4269,10-Oct-11,Fred Chung,256
4270,4-Nov-11,Tiffany House,3
4271,20-Sep-11,Philip Fox,618
4272,29-Nov-11,Bill Stewart,13
4273,23-Sep-11,Brian Moss,520
4274,7-Jun-11,Bart Pistole,12
4275,23-May-11,Greg Tran,231
4276,21-Sep-11,Jack Garza,2046
4277,1-Nov-11,Daniel Lacy,734
4278,25-Feb-11,Jennifer Halladay,56
4279,28-Mar-11,Christina VanderZanden,1191
4280,24-Dec-11,Ben Ferrer,1461
4281,7-Jul-11,John Lee,241
4282,2-Sep-11,Katherine Ducich,73
4283,10-Sep-11,Dianna Arnett,10
4284,16-Nov-11,Alan Barnes,37
4285,7-Nov-11,Troy Blackwell,147
4286,10-Mar-11,Kean Thornton,720
4287,6-Dec-11,Berenike Kampe,315
4288,11-Nov-11,Brosina Hoffman,809
4289,15-Jun-11,Kelly Lampkin,906
4290,8-Jun-11,Carlos Soltero,586
4291,31-Dec-11,Gary Mitchum,177
4292,11-Nov-11,Kristina Nunn,278
4293,19-Aug-11,Bill Shonely,345
4294,1-Mar-11,Hallie Redmond,6
4295,23-Nov-11,Damala Kotsonis,155
4296,25-Nov-11,Richard Bierner,1273
4297,14-Oct-11,Jim Epp,293
4298,26-Nov-11,Joel Eaton,19
4299,21-Jan-11,Hunter Lopez,1859
4300,26-Nov-11,Lindsay Shagiari,82
4301,16-Nov-11,Steven Roelle,309
4302,21-Jan-11,Muhammed MacIntyre,67
4303,4-May-11,Bill Shonely,70
4304,17-Mar-11,Christine Phan,3455
4305,19-Nov-11,Ruben Dartt,47
4306,23-Apr-11,Laurel Beltran,593
4307,27-Jul-11,Aaron Smayling,66
4308,19-Jul-11,Christine Abelman,455
4309,14-Jul-11,Philip Brown,56
4310,19-Dec-11,Mike Kennedy,253
4311,12-Sep-11,Pete Takahito,5
4312,14-Oct-11,Bradley Drucker,344
4313,26-Sep-11,Kean Takahito,146
4314,26-Dec-11,Alan Dominguez,601
4315,26-Sep-11,Henry Goldwyn,1
4316,12-Oct-11,Barry Pond,22
4317,6-May-11,Steve Nguyen,114
4318,27-Jan-11,Shirley Daniels,945
4319,21-Mar-11,Gary McGarr,311
4320,3-Oct-11,Sara Luxemburg,68
4321,26-Jul-11,Carl Ludwig,124
4322,13-Sep-11,Erin Ashbrook,19
4323,19-Aug-11,Lena Hernandez,639
4324,1-Apr-11,Kunst Miller,47
4325,1-Jun-11,Quincy Jones,204
4326,5-Apr-11,Roy Phan,115
4327,23-Nov-11,Sanjit Chand,1037
4328,25-Apr-11,Dianna Arnett,17
4329,2-Apr-11,Sam Craven,60
4330,22-Mar-11,Craig Carroll,59
4331,12-Apr-11,Stewart Visinsky,32
4332,25-Oct-11,Aaron Hawkins,49
4333,17-Sep-11,Anthony Garverick,6
4334,27-Dec-11,Karl Braun,301
4335,12-Nov-11,Darren Budd,203
4336,18-Nov-11,Carlos Soltero,730
4337,5-Jul-11,Dan Campbell,502
4338,21-Jun-11,Stewart Visinsky,36
4339,6-Jun-11,Sarah Bern,39
4340,1-Dec-11,Matt Connell,674
4341,16-May-11,Cindy Chapman,56
4342,8-Apr-11,Pauline Chand,50
4343,15-Aug-11,Brian Dahlen,505
4344,19-Aug-11,Maxwell Schwartz,86
4345,22-Jul-11,John Lucas,27
4346,17-Mar-11,Mark Haberlin,104
4347,19-Feb-11,Troy Blackwell,25
4348,1-Jun-11,Liz Thompson,904
4349,13-Jul-11,Grace Kelly,351
4350,21-Sep-11,Joni Sundaresam,9
4351,22-Aug-11,Jennifer Ferguson,12
4352,31-Oct-11,Amy Cox,742
4353,30-Sep-11,Ben Wallace,16
4354,24-Dec-11,Julie Creighton,435
4355,21-Nov-11,Jason Klamczynski,270
4356,8-Feb-11,Chris Selesnick,65
4357,30-Dec-11,Maureen Fritzler,552
4358,29-Jun-12,Neil Franz?sisch,270
4359,28-Aug-12,Todd Sumrall,2800
4360,27-Sep-12,Neoma Murray,39
4361,17-Jan-12,Joni Sundaresam,255
4362,21-Nov-12,Joel Eaton,413
4363,24-Dec-12,Jim Radford,604
4364,29-Mar-12,Richard Bierner,296
4365,3-Sep-12,Jennifer Braxton,120
4366,22-Oct-12,Liz Thompson,5
4367,1-Dec-12,Neoma Murray,7
4368,15-Jun-12,Amy Cox,12
4369,24-Sep-12,Kunst Miller,54
4370,13-Jul-12,Sara Luxemburg,42
4371,23-Mar-12,Alice McCarthy,433
4372,11-Oct-12,Sean O'Donnell,980
4373,6-Sep-12,Brendan Sweed,346
4374,1-Nov-12,Guy Armstrong,8
4375,19-Dec-12,Patrick Ryan,158
4376,23-May-12,Emily Burns,141
4377,14-Nov-12,Lycoris Saunders,96
4378,24-Mar-12,Ben Peterman,7
4379,26-May-12,Ben Ferrer,352
4380,18-Apr-12,Nathan Cano,115
4381,6-Dec-12,Ivan Liston,1347
4382,26-Apr-12,Pierre Wener,408
4383,30-Apr-12,Jane Waco,281
4384,22-Sep-12,Frank Olsen,674
4385,26-Mar-12,Suzanne McNair,1099
4386,17-May-12,Odella Nelson,47
4387,7-Aug-12,Noel Staavos,78
4388,15-Oct-12,Lindsay Shagiari,8
4389,10-Mar-12,Ken Black,90
4390,22-Nov-12,Harold Pawlan,71
4391,2-Oct-12,Christopher Schild,270
4392,18-Dec-12,Liz MacKendrick,647
4393,13-Apr-12,Bill Tyler,372
4394,11-Dec-12,Gary Hwang,13
4395,20-Dec-12,Chad Sievert,89
4396,7-Dec-12,Kristen Hastings,13
4397,2-Apr-12,Michael Oakman,130
4398,20-Jul-12,Russell Applegate,1455
4399,12-May-12,Larry Tron,202
4400,20-Dec-12,Katherine Ducich,775
4401,15-Oct-12,Claire Gute,137
4402,11-Jun-12,Brian Dahlen,208
4403,7-Aug-12,Kelly Williams,241
4404,23-Mar-12,Julia Dunbar,108
4405,21-Dec-12,John Stevenson,1718
4406,15-Oct-12,Guy Armstrong,17
4407,16-Aug-12,Sung Pak,832
4408,17-Sep-12,Peter Fuller,7678
4409,6-Dec-12,Speros Goranitis,1782
4410,16-Aug-12,John Murray,2200
4411,24-Dec-12,Harry Marie,4910
4412,13-Sep-12,Ken Dana,1336
4413,27-Jul-12,Patrick Gardner,30
4414,17-Dec-12,Mick Crebagga,235
4415,8-Feb-12,Brosina Hoffman,21
4416,21-Aug-12,Sean Miller,837
4417,15-Sep-12,Nat Gilpin,112
4418,30-Oct-12,Frank Atkinson,603
4419,5-Dec-12,Rick Reed,97
4420,1-Jun-12,Ashley Jarboe,774
4421,26-Apr-12,Joel Eaton,1002
4422,18-Apr-12,Roland Fjeld,22
4423,19-Dec-12,Peter McVee,3333
4424,5-Nov-12,Christy Brittain,34
4425,20-Jun-12,Justin MacKendrick,126
4426,5-Apr-12,Greg Guthrie,158
4427,25-Dec-12,Lena Hernandez,434
4428,11-Apr-12,Andy Reiter,693
4429,2-Oct-12,Jennifer Patt,236
4430,18-Dec-12,Jim Kriz,21
4431,18-Dec-12,Mitch Webber,166
4432,10-Dec-12,Kalyca Meade,776
4433,17-Dec-12,John Lee,1234
4434,3-Sep-12,Mike Gockenbach,755
4435,17-Sep-12,Cari Sayre,25
4436,17-Sep-12,Lindsay Shagiari,344
4437,13-Mar-12,Nicole Fjeld,1243
4438,25-Aug-12,Nancy Lomonaco,147
4439,26-Jul-12,Cynthia Arntzen,393
4440,13-Jul-12,Neil Ducich,39
4441,30-Nov-12,Deborah Brumfield,4
4442,29-Jun-12,Michelle Moray,25
4443,4-Jun-12,Tracy Collins,66
4444,2-Apr-12,John Lucas,88
4445,2-Oct-12,Chloris Kastensmidt,64
4446,2-Oct-12,Michael Paige,27
4447,3-Dec-12,Pierre Wener,359
4448,28-Feb-12,Valerie Dominguez,551
4449,3-Sep-12,Ann Steele,136
4450,10-Sep-12,Edward Hooks,703
4451,14-Feb-12,Karl Braun,428
4452,25-Dec-12,Justin Deggeller,547
4453,1-Dec-12,Keith Dawkins,126
4454,17-Jul-12,Michael Paige,232
4455,6-Dec-12,Katrina Willman,3
4456,25-Jul-12,Ross Baird,25
4457,16-Mar-12,Jim Kriz,18
4458,17-Sep-12,Tracy Blumstein,3329
4459,8-Nov-12,Rob Dowd,264
4460,6-Sep-12,Shaun Weien,86
4461,25-May-12,Nathan Mautz,149
4462,12-Nov-12,Eugene Barchas,16
4463,9-Feb-12,Jill Fjeld,480
4464,3-Jul-12,Deirdre Greer,458
4465,27-Nov-12,Eugene Hildebrand,749
4466,19-Apr-12,Patrick Gardner,330
4467,10-Aug-12,William Brown,712
4468,11-Aug-12,Philisse Overcash,150
4469,13-Nov-12,Lena Cacioppo,378
4470,3-Oct-12,Bryan Mills,140
4471,10-Jan-12,Michael Moore,1018
4472,20-Nov-12,Kelly Williams,32
4473,5-Jul-12,Roland Schwarz,17
4474,21-Nov-12,Eudokia Martin,365
4475,2-Apr-12,John Dryer,72
4476,28-Nov-12,Dan Reichenbach,796
4477,19-Jul-12,Thais Sissman,2
4478,20-Oct-12,Noel Staavos,256
4479,8-May-12,Natalie Webber,3385
4480,13-Sep-12,Harry Greene,2
4481,24-Sep-12,Odella Nelson,7
4482,26-Sep-12,Steven Cartwright,1116
4483,22-Mar-12,Justin Deggeller,1685
4484,18-Apr-12,Michael Paige,544
4485,1-Jun-12,Katrina Edelman,48
4486,27-Dec-12,Daniel Raglin,13
4487,16-Jun-12,Lena Creighton,3184
4488,30-Apr-12,Paul Stevenson,213
4489,16-Aug-12,Joni Wasserman,346
4490,24-Sep-12,Steve Carroll,822
4491,25-Nov-12,Sandra Flanagan,13
4492,31-Oct-12,Damala Kotsonis,482
4493,30-Jul-12,Gary Hansen,156
4494,22-Nov-12,Anne Pryor,27
4495,24-May-12,Vivek Sundaresam,610
4496,20-Nov-12,Michelle Moray,160
4497,16-Jul-12,Katrina Edelman,681
4498,12-Dec-12,Joni Blumstein,22
4499,13-Apr-12,Frank Preis,1061
4500,10-Dec-12,Khloe Miller,130
4501,21-May-12,Joel Eaton,21
4502,27-Nov-12,Denny Ordway,459
4503,27-Aug-13,Tom Stivers,8
4504,17-Dec-13,Craig Carreira,5
4505,8-Jan-13,Jack O'Briant,1672
4506,4-Sep-13,Julie Kriz,84
4507,17-Jul-13,Chloris Kastensmidt,644
4508,14-Oct-13,Noah Childs,752
4509,13-May-13,Filia McAdams,82
4510,30-Sep-13,Pamela Stobb,19
4511,4-Sep-13,Craig Yedwab,87
4512,27-Aug-13,Ken Dana,147
4513,6-Aug-13,Maureen Fritzler,197
4514,6-May-13,Lindsay Williams,1692
4515,22-Apr-13,Sibella Parks,196
4516,7-Dec-13,Anne Pryor,1018
4517,17-Dec-13,Keith Dawkins,4
4518,4-Sep-13,Rob Beeghly,199
4519,29-Jul-13,Barry Franz,327
4520,31-May-13,Maribeth Yedwab,874
4521,23-Aug-13,Deirdre Greer,19
4522,9-Apr-13,Raymond Messe,355
4523,6-Nov-13,Alejandro Savely,24
4524,17-Apr-13,Bill Shonely,9135
4525,15-Oct-13,Christine Phan,177
4526,3-Dec-13,Mike Kennedy,100
4527,15-Jun-13,Marc Harrigan,599
4528,5-Feb-13,Paul Prost,2076
4529,14-Mar-13,Adam Bellavance,334
4530,13-Dec-13,Jim Mitchum,403
4531,27-Sep-13,Tanja Norvell,432
4532,20-Nov-13,Eric Hoffmann,297
4533,28-Sep-13,Harry Marie,957
4534,23-Jul-13,Dennis Kane,1137
4535,31-Dec-13,Julie Prescott,488
4536,5-Nov-13,Sally Matthias,77
4537,9-Feb-13,Justin Ritter,122
4538,15-Nov-13,Tim Brockman,10
4539,11-Mar-13,Caroline Jumper,177
4540,16-Mar-13,Paul Lucas,84
4541,10-Aug-13,Helen Andreada,645
4542,14-Nov-13,Corinna Mitchell,2295
4543,3-Dec-13,Keith Dawkins,203
4544,14-Mar-13,Stewart Carmichael,2551
4545,9-Sep-13,Anne Pryor,189
4546,28-Nov-13,Chris McAfee,40
4547,22-Nov-13,Justin Hirsh,195
4548,11-Apr-13,Justin Ritter,9
4549,7-Dec-13,Greg Guthrie,19
4550,20-Sep-13,Chuck Clark,18
4551,26-Jul-13,Sally Hughsby,941
4552,9-Sep-13,Sanjit Engle,616
4553,20-Apr-13,Jas O'Carroll,157
4554,7-Oct-13,Jonathan Howell,29
4555,3-Jan-13,Christine Abelman,377
4556,23-Oct-13,Eric Barreto,40
4557,16-Dec-13,Benjamin Patterson,15
4558,26-Dec-13,Grace Kelly,2876
4559,18-May-13,Luke Weiss,64
4560,28-Oct-13,Pete Armstrong,67
4561,15-Nov-13,Justin MacKendrick,36
4562,24-Aug-13,Matt Abelman,80
4563,11-Sep-13,Parhena Norris,66
4564,3-Jun-13,Edward Hooks,93
4565,13-Mar-13,Scot Wooten,20
4566,26-Nov-13,Emily Phan,60
4567,1-May-13,Ben Ferrer,23
4568,19-Mar-13,Rose O'Brian,190
4569,6-Sep-13,Michael Moore,1678
4570,11-Mar-13,Bryan Davis,40
4571,26-Sep-13,Adrian Barton,393
4572,16-Aug-13,Max Engle,141
4573,13-May-13,Vivian Mathis,129
4574,16-Apr-13,Ross Baird,895
4575,26-Sep-13,Steve Chapman,774
4576,26-Sep-13,Dan Lawera,1059
4577,7-Nov-13,Lindsay Shagiari,320
4578,2-Jul-13,Stephanie Ulpright,136
4579,22-Aug-13,Scot Coram,3339
4580,9-Oct-13,Bart Watters,52
4581,27-Nov-13,Carol Triggs,495
4582,16-Dec-13,Mike Pelletier,651
4583,27-Aug-13,Dan Reichenbach,283
4584,21-Nov-13,David Wiener,448
4585,5-Aug-13,Ralph Arnett,4
4586,3-Jun-13,Karen Carlisle,65
4587,16-Sep-13,Rob Beeghly,70
4588,12-Mar-13,Mick Brown,244
4589,10-Oct-13,Sibella Parks,352
4590,24-Sep-13,Kelly Lampkin,538
4591,28-Dec-13,Eugene Moren,20
4592,10-Dec-13,Rob Williams,44
4593,11-Jul-13,Logan Haushalter,492
4594,6-Nov-13,Emily Phan,2008
4595,30-Nov-13,Nick Crebassa,58
4596,30-Jul-13,Pierre Wener,2
4597,30-Oct-13,Logan Haushalter,12
